Districts_N,Area,Category_N,Crop-N,Year,Max_Temp,Min_Temp,Rainfall, Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
8,0,4,2,2013,35.1,26.5,231,85,2.3,5.55,4.45,41929,483877.3,610719.3,23.61,89.84,9,0
10,634400,3,2,1969,34.2,25.65,337,88.5,3.1,6.3,4.95,41936,420062.7,562498.8,23.17,89.22,7,212070
10,631415,3,2,1970,35.3,25.95,347.5,86.5,2.9,6.25,5.45,41936,420062.7,562498.8,23.17,89.22,7,219010
10,621930,3,2,1971,32.85,25.2,494.5,87,2.6,7,3.75,41936,420062.7,562498.8,23.17,89.22,7,198305
10,547315,3,2,1972,34.7,25.4,270.5,86.5,3,6.3,3.8,41936,420062.7,562498.8,23.17,89.22,7,158720
10,591695,3,2,1973,33.35,25.7,219,87,2.6,5.9,4.9,41936,420062.7,562498.8,23.17,89.22,7,192360
10,654270,3,2,1974,33.55,25.4,394.5,88.5,2.5,6.45,3.1,41936,420062.7,562498.8,23.17,89.22,7,219675
10,672655,3,2,1975,33.85,25.2,286,88,3.3,6.25,4.85,41936,420062.7,562498.8,23.17,89.22,7,229060
10,625155,3,2,1976,34.1,25.2,265.5,87.5,2.8,5.5,4.7,41936,420062.7,562498.8,23.17,89.22,7,197045
10,591570,3,2,1977,34.6,25.95,200,86,3.15,5.45,5.1,41936,420062.7,562498.8,23.17,89.22,7,221230
10,577575,3,2,1978,32.4,25.9,284.5,87,2.45,6.25,4.3,41936,420062.7,562498.8,23.17,89.22,7,212190
10,537205,3,2,1979,35.65,26.15,376.5,84.5,3.15,6.25,4.7,41936,420062.7,562498.8,23.17,89.22,7,171130
10,519990,3,2,1980,36.35,26.25,309,86.5,3.65,6.4,4,41936,420062.7,562498.8,23.17,89.22,7,170770
10,484120,3,2,1981,34.7,25.95,334.5,87,2.8,6.55,4,41936,420062.7,562498.8,23.17,89.22,7,152955
10,458070,3,2,1982,35.75,25.95,183,85.5,3.35,6.4,4.55,41936,420062.7,562498.8,23.17,89.22,7,127055
10,452835,3,2,1983,34.9,26,327,87,3.3,6,4.4,41936,420062.7,562498.8,23.17,89.22,7,122275
10,386025,3,2,1984,34.25,25.65,306,87.5,3.6,6.4,3.3,41936,420062.7,562498.8,23.17,89.22,7,118105
10,338735,3,2,1985,34.7,25.45,275.5,87.5,2.65,6.35,4.1,41936,420062.7,562498.8,23.17,89.22,7,113370
10,461215,3,2,1986,35.2,24.9,271.5,86,2.8,5.85,4.35,41936,420062.7,562498.8,23.17,89.22,7,176620
10,497160,3,2,1987,35.25,26.1,544.5,88.5,3,6.5,2.7,41936,420062.7,562498.8,23.17,89.22,7,18185
10,476480,3,2,1988,34.25,26.3,282,87,3.3,6.6,3.35,41936,420062.7,562498.8,23.17,89.22,7,203275
10,334110,3,2,1989,34.15,26.05,171.5,85.5,2.9,6.25,5.3,41936,420062.7,562498.8,23.17,89.22,7,139170
10,278580,3,2,1990,34.5,26.05,253,86.5,2.45,6.4,4.55,41936,420062.7,562498.8,23.17,89.22,7,112500
10,289400,3,2,1991,36,26.15,381.5,86.5,2.6,6.35,4.4,41936,420062.7,562498.8,23.17,89.22,7,131680
10,289400,3,2,1992,35.15,25.65,229.5,87.5,2.7,6.15,4.45,41936,420062.7,562498.8,23.17,89.22,7,131680
10,206310,3,2,1993,35.15,26.2,270,87.5,2.15,6.15,3.15,41936,420062.7,562498.8,23.17,89.22,7,84480
10,195730,3,2,1994,34.75,26.05,239,86,2.3,6.55,4.2,41936,420062.7,562498.8,23.17,89.22,7,88770
10,160810,3,2,1995,34.25,26.1,283.5,86,2.55,6.45,3.7,41936,420062.7,562498.8,23.17,89.22,7,69990
10,150230,3,2,1996,34.55,25.9,325.5,88.5,1.35,6.3,3.5,41936,420062.7,562498.8,23.17,89.22,7,65670
10,158170,3,2,1997,36,26.2,316.5,88.5,1.85,6.2,3.6,41936,420062.7,562498.8,23.17,89.22,7,72320
10,168760,3,2,1998,35.2,26.6,195,87.5,1.05,6.15,3.45,41936,420062.7,562498.8,23.17,89.22,7,80570
10,181910,3,2,1999,35.1,25.85,303.5,88.5,2.45,6.5,4.75,41936,420062.7,562498.8,23.17,89.22,7,81280
10,141740,3,2,2000,36.8,26,362.5,85.5,2.15,6.15,5.95,41936,420062.7,562498.8,23.17,89.22,7,72430
10,98190,3,2,2001,35.1,26.35,213,86,2.1,6.4,4.15,41936,420062.7,562498.8,23.17,89.22,7,45370
10,94440,3,2,2002,36.1,26.4,377.5,86.5,1.55,6.25,4,41936,420062.7,562498.8,23.17,89.22,7,42800
10,95450,3,2,2003,35.9,26.2,302,84.5,2.05,5.95,5.15,41936,420062.7,562498.8,23.17,89.22,7,43930
10,62790,3,2,2004,35.9,25.85,372.5,86.5,2.25,6.25,4.85,41936,420062.7,562498.8,23.17,89.22,7,30800
10,55662,3,2,2005,35.95,25.95,330.5,86.5,1.5,5.9,3.5,41936,420062.7,562498.8,23.17,89.22,7,29381
10,4780,3,2,2006,36,26.1,385.5,87,2.5,5.85,4.3,41936,420062.7,562498.8,23.17,89.22,7,3952
10,2590,3,2,2007,36.05,26.2,517,86.5,1.8,5.65,3.7,41936,420062.7,562498.8,23.17,89.22,7,1711
10,3140,3,2,2008,35,26.05,331.5,87,1.75,5.55,3.2,41936,420062.7,562498.8,23.17,89.22,7,2320
10,4281,3,2,2009,36.2,25.85,479,85.5,5.2,5.3,3.2,41936,420062.7,562498.8,23.17,89.22,7,3093
10,6813,3,2,2010,36.05,26.6,212,81.5,5.5,4.9,4.45,41936,420062.7,562498.8,23.17,89.22,7,4451
10,4816,3,2,2011,35.7,26.1,301,84.5,6.9,5.7,3.9,41936,420062.7,562498.8,23.17,89.22,7,2344
10,71236,3,2,2012,35.55,26.55,260.5,84.5,7.35,5.3,3.5,41936,420062.7,562498.8,23.17,89.22,7,46018
10,60781,3,2,2013,35.8,26.25,279,84,7.1,5.35,3.75,41936,420062.7,562498.8,23.17,89.22,7,31111
10,1755,2,2,1969,34.2,25.65,337,88.5,3.1,6.3,4.95,41936,420062.7,562498.8,23.17,89.22,7,2275
10,5595,2,2,1970,35.3,25.95,347.5,86.5,2.9,6.25,5.45,41936,420062.7,562498.8,23.17,89.22,7,7505
10,4890,2,2,1971,32.85,25.2,494.5,87,2.6,7,3.75,41936,420062.7,562498.8,23.17,89.22,7,4905
10,14515,2,2,1972,34.7,25.4,270.5,86.5,3,6.3,3.8,41936,420062.7,562498.8,23.17,89.22,7,17330
10,16230,2,2,1973,33.35,25.7,219,87,2.6,5.9,4.9,41936,420062.7,562498.8,23.17,89.22,7,20360
10,35390,2,2,1974,33.55,25.4,394.5,88.5,2.5,6.45,3.1,41936,420062.7,562498.8,23.17,89.22,7,44200
10,37745,2,2,1975,33.85,25.2,286,88,3.3,6.25,4.85,41936,420062.7,562498.8,23.17,89.22,7,46835
10,51055,2,2,1976,34.1,25.2,265.5,87.5,2.8,5.5,4.7,41936,420062.7,562498.8,23.17,89.22,7,56375
10,45560,2,2,1977,34.6,25.95,200,86,3.15,5.45,5.1,41936,420062.7,562498.8,23.17,89.22,7,51885
10,41750,2,2,1978,32.4,25.9,284.5,87,2.45,6.25,4.3,41936,420062.7,562498.8,23.17,89.22,7,49080
10,40000,2,2,1979,35.65,26.15,376.5,84.5,3.15,6.25,4.7,41936,420062.7,562498.8,23.17,89.22,7,36740
10,54195,2,2,1980,36.35,26.25,309,86.5,3.65,6.4,4,41936,420062.7,562498.8,23.17,89.22,7,53560
10,53980,2,2,1981,34.7,25.95,334.5,87,2.8,6.55,4,41936,420062.7,562498.8,23.17,89.22,7,52470
10,58320,2,2,1982,35.75,25.95,183,85.5,3.35,6.4,4.55,41936,420062.7,562498.8,23.17,89.22,7,44995
10,58030,2,2,1983,34.9,26,327,87,3.3,6,4.4,41936,420062.7,562498.8,23.17,89.22,7,43085
10,57855,2,2,1984,34.25,25.65,306,87.5,3.6,6.4,3.3,41936,420062.7,562498.8,23.17,89.22,7,43301
10,57855,2,2,1985,34.7,25.45,275.5,87.5,2.65,6.35,4.1,41936,420062.7,562498.8,23.17,89.22,7,43295
10,70875,2,2,1986,35.2,24.9,271.5,86,2.8,5.85,4.35,41936,420062.7,562498.8,23.17,89.22,7,63755
10,55640,2,2,1987,35.25,26.1,544.5,88.5,3,6.5,2.7,41936,420062.7,562498.8,23.17,89.22,7,45180
10,39880,2,2,1988,34.25,26.3,282,87,3.3,6.6,3.35,41936,420062.7,562498.8,23.17,89.22,7,25760
10,46115,2,2,1989,34.15,26.05,171.5,85.5,2.9,6.25,5.3,41936,420062.7,562498.8,23.17,89.22,7,32945
10,46000,2,2,1990,34.5,26.05,253,86.5,2.45,6.4,4.55,41936,420062.7,562498.8,23.17,89.22,7,38180
10,67800,2,2,1991,36,26.15,381.5,86.5,2.6,6.35,4.4,41936,420062.7,562498.8,23.17,89.22,7,57350
10,67800,2,2,1992,35.15,25.65,229.5,87.5,2.7,6.15,4.45,41936,420062.7,562498.8,23.17,89.22,7,57350
10,40660,2,2,1993,35.15,26.2,270,87.5,2.15,6.15,3.15,41936,420062.7,562498.8,23.17,89.22,7,27620
10,35570,2,2,1994,34.75,26.05,239,86,2.3,6.55,4.2,41936,420062.7,562498.8,23.17,89.22,7,27410
10,37740,2,2,1995,34.25,26.1,283.5,86,2.55,6.45,3.7,41936,420062.7,562498.8,23.17,89.22,7,33700
10,50610,2,2,1996,34.55,25.9,325.5,88.5,1.35,6.3,3.5,41936,420062.7,562498.8,23.17,89.22,7,45130
10,78940,2,2,1997,36,26.2,316.5,88.5,1.85,6.2,3.6,41936,420062.7,562498.8,23.17,89.22,7,71100
10,78490,2,2,1998,35.2,26.6,195,87.5,1.05,6.15,3.45,41936,420062.7,562498.8,23.17,89.22,7,62840
10,65980,2,2,1999,35.1,25.85,303.5,88.5,2.45,6.5,4.75,41936,420062.7,562498.8,23.17,89.22,7,53490
10,79130,2,2,2000,36.8,26,362.5,85.5,2.15,6.15,5.95,41936,420062.7,562498.8,23.17,89.22,7,80490
10,72590,2,2,2001,35.1,26.35,213,86,2.1,6.4,4.15,41936,420062.7,562498.8,23.17,89.22,7,69830
10,78800,2,2,2002,36.1,26.4,377.5,86.5,1.55,6.25,4,41936,420062.7,562498.8,23.17,89.22,7,84830
10,69790,2,2,2003,35.9,26.2,302,84.5,2.05,5.95,5.15,41936,420062.7,562498.8,23.17,89.22,7,70310
10,77750,2,2,2004,35.9,25.85,372.5,86.5,2.25,6.25,4.85,41936,420062.7,562498.8,23.17,89.22,7,82480
10,86937,2,2,2005,35.95,25.95,330.5,86.5,1.5,5.9,3.5,41936,420062.7,562498.8,23.17,89.22,7,86740
10,67740,2,2,2006,36,26.1,385.5,87,2.5,5.85,4.3,41936,420062.7,562498.8,23.17,89.22,7,79409
10,84070,2,2,2007,36.05,26.2,517,86.5,1.8,5.65,3.7,41936,420062.7,562498.8,23.17,89.22,7,87102
10,96205,2,2,2008,35,26.05,331.5,87,1.75,5.55,3.2,41936,420062.7,562498.8,23.17,89.22,7,100228
10,76662,2,2,2009,36.2,25.85,479,85.5,5.2,5.3,3.2,41936,420062.7,562498.8,23.17,89.22,7,75988
10,103981,2,2,2010,36.05,26.6,212,81.5,5.5,4.9,4.45,41936,420062.7,562498.8,23.17,89.22,7,112608
10,102277,2,2,2011,35.7,26.1,301,84.5,6.9,5.7,3.9,41936,420062.7,562498.8,23.17,89.22,7,115215
10,78807,2,2,2012,35.55,26.55,260.5,84.5,7.35,5.3,3.5,41936,420062.7,562498.8,23.17,89.22,7,77400
10,88262,2,2,2013,35.8,26.25,279,84,7.1,5.35,3.75,41936,420062.7,562498.8,23.17,89.22,7,84907
10,0,4,2,1969,34.2,25.65,337,88.5,3.1,6.3,4.95,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1970,35.3,25.95,347.5,86.5,2.9,6.25,5.45,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1971,32.85,25.2,494.5,87,2.6,7,3.75,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1972,34.7,25.4,270.5,86.5,3,6.3,3.8,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1973,33.35,25.7,219,87,2.6,5.9,4.9,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1974,33.55,25.4,394.5,88.5,2.5,6.45,3.1,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1975,33.85,25.2,286,88,3.3,6.25,4.85,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1976,34.1,25.2,265.5,87.5,2.8,5.5,4.7,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1977,34.6,25.95,200,86,3.15,5.45,5.1,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1978,32.4,25.9,284.5,87,2.45,6.25,4.3,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1979,35.65,26.15,376.5,84.5,3.15,6.25,4.7,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1980,36.35,26.25,309,86.5,3.65,6.4,4,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1981,34.7,25.95,334.5,87,2.8,6.55,4,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1982,35.75,25.95,183,85.5,3.35,6.4,4.55,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1983,34.9,26,327,87,3.3,6,4.4,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1984,34.25,25.65,306,87.5,3.6,6.4,3.3,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1985,34.7,25.45,275.5,87.5,2.65,6.35,4.1,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1986,35.2,24.9,271.5,86,2.8,5.85,4.35,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1987,35.25,26.1,544.5,88.5,3,6.5,2.7,41936,420062.7,562498.8,23.17,89.22,7,0
10,950,4,2,1988,34.25,26.3,282,87,3.3,6.6,3.35,41936,420062.7,562498.8,23.17,89.22,7,580
10,0,4,2,1989,34.15,26.05,171.5,85.5,2.9,6.25,5.3,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1990,34.5,26.05,253,86.5,2.45,6.4,4.55,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1991,36,26.15,381.5,86.5,2.6,6.35,4.4,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1992,35.15,25.65,229.5,87.5,2.7,6.15,4.45,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1993,35.15,26.2,270,87.5,2.15,6.15,3.15,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1994,34.75,26.05,239,86,2.3,6.55,4.2,41936,420062.7,562498.8,23.17,89.22,7,0
10,150230,4,2,1995,34.25,26.1,283.5,86,2.55,6.45,3.7,41936,420062.7,562498.8,23.17,89.22,7,65670
10,0,4,2,1996,34.55,25.9,325.5,88.5,1.35,6.3,3.5,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1997,36,26.2,316.5,88.5,1.85,6.2,3.6,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1998,35.2,26.6,195,87.5,1.05,6.15,3.45,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,1999,35.1,25.85,303.5,88.5,2.45,6.5,4.75,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2000,36.8,26,362.5,85.5,2.15,6.15,5.95,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2001,35.1,26.35,213,86,2.1,6.4,4.15,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2002,36.1,26.4,377.5,86.5,1.55,6.25,4,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2003,35.9,26.2,302,84.5,2.05,5.95,5.15,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2004,35.9,25.85,372.5,86.5,2.25,6.25,4.85,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2005,35.95,25.95,330.5,86.5,1.5,5.9,3.5,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2006,36,26.1,385.5,87,2.5,5.85,4.3,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2007,36.05,26.2,517,86.5,1.8,5.65,3.7,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2008,35,26.05,331.5,87,1.75,5.55,3.2,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2009,36.2,25.85,479,85.5,5.2,5.3,3.2,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2010,36.05,26.6,212,81.5,5.5,4.9,4.45,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2011,35.7,26.1,301,84.5,6.9,5.7,3.9,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2012,35.55,26.55,260.5,84.5,7.35,5.3,3.5,41936,420062.7,562498.8,23.17,89.22,7,0
10,0,4,2,2013,35.8,26.25,279,84,7.1,5.35,3.75,41936,420062.7,562498.8,23.17,89.22,7,0
12,119700,3,2,1969,35,26.2,290,93,0.45,4.75,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,49115
12,78445,3,2,1970,36.1,26.3,452,87.5,0.15,4.5,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,27055
12,80035,3,2,1971,33.9,25.65,160,87.5,0.4,4.35,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,25845
12,66260,3,2,1972,34.4,26.35,239,87.5,1.05,4.85,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,15205
12,92610,3,2,1973,32.55,26.15,206,87.5,0.85,3.05,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,29735
12,76400,3,2,1974,35.6,25.95,617,86,3.1,7.05,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,23885
12,82660,3,2,1975,32.15,26.15,303.5,87.5,1.6,5.75,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,24110
12,81025,3,2,1976,33.55,25.7,341.5,86,1.75,6.2,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,24795
12,88915,3,2,1977,33.2,26.2,303,87.5,1.55,5.75,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,28715
12,86915,3,2,1978,35.35,26,321,88,1.15,5.2,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,31995
12,85600,3,2,1979,35.8,26.6,483,84.5,1.05,5.15,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,31135
12,133590,3,2,1980,33.35,26.35,360.5,89.5,1.95,5.55,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,46225
12,92640,3,2,1981,33.95,26.35,346.5,88,2.8,5.65,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,30460
12,98130,3,2,1982,34.7,26.55,257.5,87,2.4,5.2,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,37130
12,99340,3,2,1983,32.4,26.15,405,89,3,5.8,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,38500
12,63230,3,2,1984,33.75,26.05,393,89.5,3.7,7.3,3.8,41947,456632.4,521635.7,22.8,89.58,4,20880
12,73050,3,2,1985,34.35,26.05,252.5,87.5,3.3,6.75,3.9,41947,456632.4,521635.7,22.8,89.58,4,24950
12,73885,3,2,1986,35.6,25.5,302.5,87,1.5,6.1,4,41947,456632.4,521635.7,22.8,89.58,4,31715
12,91925,3,2,1987,35.9,25.6,507.5,88.5,1.7,6.6,3.6,41947,456632.4,521635.7,22.8,89.58,4,9230
12,107850,3,2,1988,34.5,26.45,314,87.5,2.5,6.65,3.45,41947,456632.4,521635.7,22.8,89.58,4,46615
12,89200,3,2,1989,35.05,26.4,159.5,84.5,1.95,5.95,5.3,41947,456632.4,521635.7,22.8,89.58,4,36490
12,78150,3,2,1990,34.75,26.25,321,87,1.3,6.05,4.35,41947,456632.4,521635.7,22.8,89.58,4,34800
12,54220,3,2,1991,35.15,26.5,294.5,86.5,2,5.95,4.2,41947,456632.4,521635.7,22.8,89.58,4,26070
12,54220,3,2,1992,35.2,25.45,226,87,1.9,5.65,3.85,41947,456632.4,521635.7,22.8,89.58,4,26070
12,68170,3,2,1993,33.95,26.55,289,87.5,2.45,5.85,4.15,41947,456632.4,521635.7,22.8,89.58,4,34330
12,57690,3,2,1994,34.7,26.4,213.5,86,2.35,5.45,4.25,41947,456632.4,521635.7,22.8,89.58,4,26570
12,30350,3,2,1995,35.2,26.1,500.5,86,1.7,5.55,3.85,41947,456632.4,521635.7,22.8,89.58,4,14350
12,29730,3,2,1996,34.65,25.95,249,86,1.65,5.8,3.05,41947,456632.4,521635.7,22.8,89.58,4,14050
12,28320,3,2,1997,35.2,25.95,388.5,86.5,1.55,5.75,3.9,41947,456632.4,521635.7,22.8,89.58,4,13470
12,19250,3,2,1998,34.65,26.5,300.5,87,1.4,6.25,3.6,41947,456632.4,521635.7,22.8,89.58,4,8940
12,30350,3,2,1999,34.65,25.95,395.5,88,1.15,6.1,3.6,41947,456632.4,521635.7,22.8,89.58,4,14850
12,20180,3,2,2000,36.45,25.55,349.5,87.5,0.95,5.5,5.25,41947,456632.4,521635.7,22.8,89.58,4,9950
12,16640,3,2,2001,34.7,26.7,228.5,86.5,1,5.85,5.25,41947,456632.4,521635.7,22.8,89.58,4,8500
12,15060,3,2,2002,35.95,26.6,425,89,0.8,6.45,4,41947,456632.4,521635.7,22.8,89.58,4,8050
12,14110,3,2,2003,35.35,26.6,271,86.5,1,5.3,5.3,41947,456632.4,521635.7,22.8,89.58,4,7140
12,17370,3,2,2004,34.85,26.45,259.5,87,1.4,6.2,4.05,41947,456632.4,521635.7,22.8,89.58,4,9530
12,16616,3,2,2005,34.7,26.6,314.5,86.5,1.1,6.55,3.8,41947,456632.4,521635.7,22.8,89.58,4,8994
12,10050,3,2,2006,34.85,26.2,443,87,1.3,6.25,4,41947,456632.4,521635.7,22.8,89.58,4,5562
12,12235,3,2,2007,35.15,26.55,375.5,86.5,0.85,6.45,4.25,41947,456632.4,521635.7,22.8,89.58,4,7415
12,13800,3,2,2008,34.8,26.45,251.5,87.5,0.55,6.6,3.65,41947,456632.4,521635.7,22.8,89.58,4,7562
12,10701,3,2,2009,35.05,26.4,457.5,87,1.7,6.5,3.85,41947,456632.4,521635.7,22.8,89.58,4,6018
12,10053,3,2,2010,35.7,27,192.5,84,2,5.7,5.2,41947,456632.4,521635.7,22.8,89.58,4,5414
12,11874,3,2,2011,36,26.35,500.5,86.5,1.8,5.95,4.2,41947,456632.4,521635.7,22.8,89.58,4,5496
12,1906,3,2,2012,34.8,26.7,322.5,90.5,2.1,6.5,4,41947,456632.4,521635.7,22.8,89.58,4,854
12,2710,3,2,2013,35.1,26.5,397.5,91.5,2.15,6.2,4.15,41947,456632.4,521635.7,22.8,89.58,4,1269
12,0,2,2,1969,35,26.2,290,93,0.45,4.75,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,0
12,5195,2,2,1970,36.1,26.3,452,87.5,0.15,4.5,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,6590
12,13440,2,2,1971,33.9,25.65,160,87.5,0.4,4.35,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,14520
12,6140,2,2,1972,34.4,26.35,239,87.5,1.05,4.85,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,5010
12,10145,2,2,1973,32.55,26.15,206,87.5,0.85,3.05,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,9610
12,32565,2,2,1974,35.6,25.95,617,86,3.1,7.05,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,29250
12,23125,2,2,1975,32.15,26.15,303.5,87.5,1.6,5.75,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,21520
12,25510,2,2,1976,33.55,25.7,341.5,86,1.75,6.2,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,22385
12,20405,2,2,1977,33.2,26.2,303,87.5,1.55,5.75,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,17540
12,23260,2,2,1978,35.35,26,321,88,1.15,5.2,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,18370
12,20630,2,2,1979,35.8,26.6,483,84.5,1.05,5.15,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,15535
12,43060,2,2,1980,33.35,26.35,360.5,89.5,1.95,5.55,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,34170
12,21375,2,2,1981,33.95,26.35,346.5,88,2.8,5.65,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,15705
12,25855,2,2,1982,34.7,26.55,257.5,87,2.4,5.2,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,20260
12,25070,2,2,1983,32.4,26.15,405,89,3,5.8,4.12666666666667,41947,456632.4,521635.7,22.8,89.58,4,18510
12,10630,2,2,1984,33.75,26.05,393,89.5,3.7,7.3,3.8,41947,456632.4,521635.7,22.8,89.58,4,7204
12,10630,2,2,1985,34.35,26.05,252.5,87.5,3.3,6.75,3.9,41947,456632.4,521635.7,22.8,89.58,4,7200
12,10480,2,2,1986,35.6,25.5,302.5,87,1.5,6.1,4,41947,456632.4,521635.7,22.8,89.58,4,5715
12,10580,2,2,1987,35.9,25.6,507.5,88.5,1.7,6.6,3.6,41947,456632.4,521635.7,22.8,89.58,4,8465
12,16125,2,2,1988,34.5,26.45,314,87.5,2.5,6.65,3.45,41947,456632.4,521635.7,22.8,89.58,4,11500
12,13120,2,2,1989,35.05,26.4,159.5,84.5,1.95,5.95,5.3,41947,456632.4,521635.7,22.8,89.58,4,9555
12,14510,2,2,1990,34.75,26.25,321,87,1.3,6.05,4.35,41947,456632.4,521635.7,22.8,89.58,4,13470
12,31890,2,2,1991,35.15,26.5,294.5,86.5,2,5.95,4.2,41947,456632.4,521635.7,22.8,89.58,4,31030
12,31890,2,2,1992,35.2,25.45,226,87,1.9,5.65,3.85,41947,456632.4,521635.7,22.8,89.58,4,31030
12,36120,2,2,1993,33.95,26.55,289,87.5,2.45,5.85,4.15,41947,456632.4,521635.7,22.8,89.58,4,29880
12,36240,2,2,1994,34.7,26.4,213.5,86,2.35,5.45,4.25,41947,456632.4,521635.7,22.8,89.58,4,30140
12,29940,2,2,1995,35.2,26.1,500.5,86,1.7,5.55,3.85,41947,456632.4,521635.7,22.8,89.58,4,26910
12,27580,2,2,1996,34.65,25.95,249,86,1.65,5.8,3.05,41947,456632.4,521635.7,22.8,89.58,4,22200
12,26730,2,2,1997,35.2,25.95,388.5,86.5,1.55,5.75,3.9,41947,456632.4,521635.7,22.8,89.58,4,22290
12,27710,2,2,1998,34.65,26.5,300.5,87,1.4,6.25,3.6,41947,456632.4,521635.7,22.8,89.58,4,23180
12,21670,2,2,1999,34.65,25.95,395.5,88,1.15,6.1,3.6,41947,456632.4,521635.7,22.8,89.58,4,17850
12,11210,2,2,2000,36.45,25.55,349.5,87.5,0.95,5.5,5.25,41947,456632.4,521635.7,22.8,89.58,4,10720
12,15440,2,2,2001,34.7,26.7,228.5,86.5,1,5.85,5.25,41947,456632.4,521635.7,22.8,89.58,4,13990
12,14660,2,2,2002,35.95,26.6,425,89,0.8,6.45,4,41947,456632.4,521635.7,22.8,89.58,4,12890
12,15440,2,2,2003,35.35,26.6,271,86.5,1,5.3,5.3,41947,456632.4,521635.7,22.8,89.58,4,14070
12,15460,2,2,2004,34.85,26.45,259.5,87,1.4,6.2,4.05,41947,456632.4,521635.7,22.8,89.58,4,13750
