Districts_N,Area,Category_N,Crop_N,Year,Rainfall,Max_Temp,Min_Temp,Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
19,132710,2,3,1983,73.3333333333333,39.5666666666667,23.7,71,4.76666666666667,3.73333333333333,7.46666666666667,353944.9,693386.6,24.35,88.56,20,169342
4,0,4,1,2002,14.6666666666667,31.8,16.9666666666667,73.3333333333333,1.36666666666667,2.2,8.23333333333333,684570.9,471415,22.34,91.79,6,0
7,769000,3,1,1988,11.6666666666667,28.8,12.9666666666667,69.3333333333333,0.933333333333334,1.03333333333333,6.69733333333333,365790.2,834718,25.63,88.66,37,440290
22,426900,2,3,1998,590.666666666667,35.1,23.3,83,1.43333333333333,6.03333333333333,4.93333333333333,694533.2,752277.9,24.88,91.93,35,432320
2,44485,2,3,1985,204,35.9333333333333,24.8666666666667,86.6666666666667,1.7,5.36666666666667,6.73333333333333,536809.8,510151.9,22.7,90.36,4,45668
10,0,4,3,1974,135.333333333333,36.9333333333333,24.5333333333333,77.3333333333333,3,4.16666666666667,7.03333333333333,420062.7,562498.8,23.17,89.22,7,0
15,0,4,2,2000,203.5,35.3,26.35,87.5,1.85,6.25,3.9,540975.3,737535.8,24.75,90.41,19,0
18,6415,2,2,1973,491.679487179488,31.55,25.95,89.3461538461539,2.35,6.65,3.37413793103449,534986.1,472575.7,22.36,90.34,3,6605
13,0,4,1,2003,5.33333333333333,28.9,14.7,80.6666666666667,0.633333333333333,1.46666666666667,7.43333333333333,540975.3,737535.8,24.75,90.41,19,0
4,0,1,1,2002,14.6666666666667,31.8,16.9666666666667,73.3333333333333,1.36666666666667,2.2,8.23333333333333,684570.9,471415,22.34,91.79,6,0
23,111760,3,2,1993,367.5,33.45,26.25,87,1.8,6.05,4.2,491982.91,683166,24.15,89.55,10,32710
9,0,2,5,1976,33.75,28.95,14.2,71.25,0.975,1.3,6.88857142857143,540975.3,737535.8,24.75,90.41,19,0
19,0,2,5,1973,6,30.175,14.225,69.5,0.6,1.075,7.53214285714286,353944.9,693386.6,24.35,88.56,20,0
19,0,2,5,1972,7,32.75,13.7,67.75,0.55,1.25,7.53214285714286,353944.9,693386.6,24.35,88.56,20,0
21,68355,2,5,2005,0.25,29.675,14.85,80.5,0.725,1.475,7.125,426172.9,844822.3,25.72,89.26,34,403348.45672
14,259470,2,1,2003,9.33333333333333,30.2333333333333,13.8666666666667,82.3333333333333,0.333333333333333,1.23333333333333,6.63333333333333,420062.7,562498.8,23.17,89.22,7,257440
13,4110,3,3,2008,326.666666666667,35.7666666666667,24.1666666666667,82,1.3,4.63333333333333,5.9,540975.3,737535.8,24.75,90.41,19,3190
7,76160,4,1,1993,12.6666666666667,28.9333333333333,14.2,78,0.5,1.16666666666667,6.9,365790.2,834718,25.63,88.66,37,51850
14,144155,2,1,1988,33.3333333333333,29.5,13.9666666666667,76.3333333333333,0.766666666666667,1.5,7.56666666666667,420062.7,562498.8,23.17,89.22,7,112665
6,26490,3,3,1984,489.333333333333,36.4,24.9,79.6666666666667,1.8,5.13333333333333,6.13333333333333,540098.6,629248.4,23.78,90.39,9,18601
12,852310,3,1,1985,6.66666666666667,30.4333333333333,14.0666666666667,79,0.666666666666667,1.53333333333333,8.13333333333333,456632.4,521635.7,22.8,89.58,4,491840
7,3210,3,2,2002,521.5,35.65,25.95,87,0.7,6.3,3.8,365790.2,834718,25.63,88.66,37,1720
22,1950,4,1,1998,14,30.7666666666667,16.6666666666667,74.3333333333333,1.13333333333333,1.33333333333333,9.03333333333333,694533.2,752277.9,24.88,91.93,35,1400
1,445,2,5,1995,107.25,31.175,17.05,75.75,1,1.5,7.575,684570.9,471415,22.34,91.79,6,2518.77835
7,22200,2,5,1998,0,30.525,14.4,79,0.6,0.9,7.225,365790.2,834718,25.63,88.66,37,171298.974
22,55635,2,3,1971,492,33.0333333333333,22.8333333333333,81,1.56666666666667,5.9,5.2,694533.2,752277.9,24.88,91.93,35,62090
20,49130,2,1,1983,64.6666666666667,29.1666666666667,16.6333333333333,76,0.633333333333333,3.73333333333333,7.44814814814815,725903.3,508021.9,22.67,92.2,63,34385
17,47025,3,4,1975,131.75,43.45,22.425,62.75,3.4,3.375,7.18103448275862,402483.2,667640.8,24.12,89.04,14,130240
14,0,5,3,1981,216.666666666667,36.4333333333333,24.1,78,3.16666666666667,5.16666666666667,6.53333333333333,420062.7,562498.8,23.17,89.22,7,0
12,400,3,6,2009,5.5,31.05,15.7,77.5,0.975,1.15,7,456632.4,521635.7,22.8,89.58,4,360.45537
13,26900,4,3,1993,460,34.5,23.1,81.3333333333333,2.1,5.26666666666667,5.43333333333333,540975.3,737535.8,24.75,90.41,19,29354
22,340850,3,3,1994,413,35.2,23,79.3333333333333,1.63333333333333,5.7,5.4,694533.2,752277.9,24.88,91.93,35,195086
22,0,4,3,1999,470,35.9666666666667,23.9,82,1.3,5.73333333333333,5.33333333333333,694533.2,752277.9,24.88,91.93,35,0
21,60220,2,5,2002,9.5,29,13.9,82,0.9,1.875,7.1,426172.9,844822.3,25.72,89.26,34,440637.3994
9,30153,5,3,2012,176,35.6666666666667,24,81,2.4,5.3,5.53333333333333,540975.3,737535.8,24.75,90.41,19,65967
5,363845,3,2,1981,380.5,34.4,25.35,85.5,2,5.55,4.75,621445.2,596963.4,23.48,91.19,10,129520
22,168398,2,1,2012,16,30.5,15,78.3333333333333,2.83333333333333,2.13333333333333,6.53333333333333,694533.2,752277.9,24.88,91.93,35,217015
1,0,4,3,2000,439.333333333333,34.5,24.3333333333333,83.6666666666667,3.06666666666667,4.9,5.96666666666667,684570.9,471415,22.34,91.79,6,0
5,14190,3,3,1993,438.666666666667,34.8333333333333,23.4666666666667,86,1.9,4.9,6.33333333333333,621445.2,596963.4,23.48,91.19,10,9049
16,0,4,1,1976,41.3333333333333,28.0333333333333,15.9333333333333,77.3333333333333,0.333333333333333,1,7.30689655172414,610851.8,524433.6,22.83,91.08,6,0
22,12120,3,6,1980,15,30.175,15.075,71.25,1.05,1.4,8.625,694533.2,752277.9,24.88,91.93,35,8553.9256
15,29680,3,6,1989,22.25,29.575,13.925,76.75,0.475,1.35,7.05,540975.3,737535.8,24.75,90.41,19,20899.7976
10,450785,2,1,1989,3.33333333333333,30.5666666666667,13.4333333333333,77.3333333333333,0.5,1.13333333333333,7.7,420062.7,562498.8,23.17,89.22,7,408940
5,227,3,5,2011,4.25,30.575,15.025,76.5,1.75,1.15,7,621445.2,596963.4,23.48,91.19,10,770.51469
2,68490,2,1,2004,3.66666666666667,29.9333333333333,15.1666666666667,87.6666666666667,0.166666666666667,0.866666666666667,7.26666666666667,536809.8,510151.9,22.7,90.36,4,58901
16,173320,4,1,1979,28.6666666666667,30.1666666666667,17.2666666666667,70,0.6,1.4,7.30689655172414,610851.8,524433.6,22.83,91.08,6,92325
10,8,3,5,2004,12.25,31.425,14.475,80.25,0.4,1,6.9,420062.7,562498.8,23.17,89.22,7,27.55775
22,2429,2,5,2011,2.5,31.35,15.15,71.25,3.1,1.9,7.075,694533.2,752277.9,24.88,91.93,35,12022.89517
8,7510,2,1,1982,40,28.6333333333333,14.7,74,0.2,0.666666666666667,7.31379310344827,483877.3,610719.3,23.61,89.84,9,5015
10,2500,3,5,1974,4,31.2,13.425,68,1.025,1.375,8.275,420062.7,562498.8,23.17,89.22,7,8956.26875
10,203765,3,4,1973,182.75,36.575,22.925,72,2.95,3.8,6.65,420062.7,562498.8,23.17,89.22,7,636805
22,217990,1,1,1976,20.3333333333333,28.7,14.7,74.6666666666667,0.7,1.43333333333333,8.3,694533.2,752277.9,24.88,91.93,35,63825
9,0,4,2,2002,323.5,33.3,26.05,88.5,1.35,6.45,3.3,540975.3,737535.8,24.75,90.41,19,0
13,38355,2,2,1975,92.5,34.75,25.85,85.5,0.25,5.8,4.03428571428572,540975.3,737535.8,24.75,90.41,19,42270
20,30,3,4,2001,221.5,36.425,22.5,73,0.925,3.5,6.7,725903.3,508021.9,22.67,92.2,63,160
8,0,2,5,1972,2.25,30.1,13.975,72.25,0.6,1.35,7.47672413793103,483877.3,610719.3,23.61,89.84,9,0
17,4005,2,5,2000,0,30,13.55,75.75,0.55,0.75,7.4,402483.2,667640.8,24.12,89.04,14,16165.37615
4,150,3,6,2000,6.75,31.6,15.35,75.25,0.55,0.75,9.075,684570.9,471415,22.34,91.79,6,66.1386
21,543720,3,1,1996,6.33333333333333,28.5,13.3333333333333,80.6666666666667,0.8,0.866666666666667,8.16666666666667,426172.9,844822.3,25.72,89.26,34,292870
21,0,5,3,2001,251.333333333333,35.8333333333333,23.3666666666667,79,1.53333333333333,4.46666666666667,6.8,426172.9,844822.3,25.72,89.26,34,0
7,12540,3,5,1983,20.25,28.075,11.925,68,0.65,1.45,6.724,365790.2,834718,25.63,88.66,37,41658.49952
12,5175,3,4,2013,180.75,37.475,24.375,77.25,2.2,4,6.325,456632.4,521635.7,22.8,89.58,4,22097
13,29070,3,4,2005,242.25,34.375,22.825,81.5,1.75,4.25,6.05,540975.3,737535.8,24.75,90.41,19,123257
23,213270,2,3,1994,303.666666666667,36.7666666666667,23.7666666666667,81,1.7,4.36666666666667,6.1,491982.91,683166,24.15,89.55,10,255802
2,9353,3,4,2010,176,36.375,25.4,79.75,3.675,4.875,6.7,536809.8,510151.9,22.7,90.36,4,31520
13,0,5,3,1990,345,34.7,23.1333333333333,83.6666666666667,1.63333333333333,5.1,5.4,540975.3,737535.8,24.75,90.41,19,0
1,1440,3,1,2005,10.3333333333333,31.8666666666667,17.0666666666667,80,0.333333333333333,1.2,6.76666666666667,684570.9,471415,22.34,91.79,6,1064
1,0,4,1,1982,16.3333333333333,29.4,15.6333333333333,73.3333333333333,1,0.933333333333333,8.73333333333333,684570.9,471415,22.34,91.79,6,0
17,81792,3,6,2012,29,29.25,12.425,81,1.8,1.375,6,402483.2,667640.8,24.12,89.04,14,118733.11703
4,2265,2,5,2007,63.25,30.725,17,76.5,1.2,1.8,7.45,684570.9,471415,22.34,91.79,6,15020.07606
7,0,2,5,1976,2.25,28,12.75,72.25,0.5,0.875,6.724,365790.2,834718,25.63,88.66,37,0
17,104805,3,1,1975,20,29.2,12.3666666666667,70,1.03333333333333,1.1,7.02643678160919,402483.2,667640.8,24.12,89.04,14,50050
22,0,2,5,1981,13.25,30.575,15.025,68.75,1.075,1.8,8.125,694533.2,752277.9,24.88,91.93,35,0
10,148520,3,6,1999,5.25,30.7,14.35,77.75,0.725,1.5,6.975,420062.7,562498.8,23.17,89.22,7,150807.0311
8,1240,3,5,1986,39.75,30.625,15.725,76.5,0.925,1.325,8.25,483877.3,610719.3,23.61,89.84,9,4155.7087
3,363170,2,1,1996,3.33333333333333,30.4333333333333,14.0333333333333,76,0.5,0.966666666666667,7.86666666666667,435303.7,751187.5,24.88,89.36,20,290920
3,0,4,1,1972,4,30,13.8666666666667,72.6666666666667,0.466666666666667,0.766666666666667,9.4,435303.7,751187.5,24.88,89.36,20,0
9,8375,2,5,1999,8,29.65,14.525,79,0.675,1.05,7.7,540975.3,737535.8,24.75,90.41,19,45200.22155
3,0,4,1,1976,2,32.0666666666667,14.2666666666667,74.3333333333333,0.6,1.03333333333333,9.3,435303.7,751187.5,24.88,89.36,20,0
21,20540,3,5,1973,4,27.525,13.15,82.25,0.775,1.375,7.17357142857143,426172.9,844822.3,25.72,89.26,34,100266.1176
23,2700,3,3,1996,212.666666666667,37,24.1333333333333,79.3333333333333,1.56666666666667,3.63333333333333,7.06666666666667,491982.91,683166,24.15,89.55,10,1862
19,12767,3,5,2003,4,30.4,13.8,78.25,0.725,1.075,7.925,353944.9,693386.6,24.35,88.56,20,46584.72291
22,6915,3,5,1992,46,29.575,14.9,76,1.175,2.275,7.175,694533.2,752277.9,24.88,91.93,35,25022.437
2,53470,2,1,1990,36.6666666666667,30.2666666666667,15.3666666666667,83,0.2,2,6.9,536809.8,510151.9,22.7,90.36,4,40850
12,55430,1,1,2001,13.6666666666667,31.0333333333333,16.3333333333333,81.3333333333333,0.2,1.8,7.76666666666667,456632.4,521635.7,22.8,89.58,4,27150
18,0,4,3,1977,263.333333333333,33.8,24.7333333333333,81,2.63333333333333,5.16666666666667,5.49195402298851,534986.1,472575.7,22.36,90.34,3,0
2,170,3,5,2006,18.5,30.825,15.125,82.25,0.2,1.425,7.225,536809.8,510151.9,22.7,90.36,4,718.70612
20,15790,2,3,2002,292,36.0666666666667,23.4,82,0.766666666666667,4.2,5.93333333333333,725903.3,508021.9,22.67,92.2,63,16090
13,17400,3,4,2008,269,34.8,23.2,81.75,1.225,4.3,5.75,540975.3,737535.8,24.75,90.41,19,79170
20,440,3,4,1997,250.25,35.575,21.7,78.75,1.05,4.075,6.725,725903.3,508021.9,22.67,92.2,63,2260
23,0,4,2,2006,209,36.3,26.15,84.5,1,5.75,5,491982.91,683166,24.15,89.55,10,0
3,65735,3,6,1981,21.5,30.75,13.875,71.25,0.65,1.125,8.55,435303.7,751187.5,24.88,89.36,20,52359.725
5,184000,3,6,1987,22,31.05,15.7,78.25,0.475,1.425,8.025,621445.2,596963.4,23.48,91.19,10,134823.5361
5,81295,3,4,1985,197.75,35.275,23.7,82,2.05,4.225,6.75,621445.2,596963.4,23.48,91.19,10,329185
7,37570,3,4,2002,234.25,35.275,21.975,78,0.8,4.375,6.55,365790.2,834718,25.63,88.66,37,119470
18,0,3,5,1995,140,31,16.25,78.5,0.725,1.275,7.15,534986.1,472575.7,22.36,90.34,3,0
23,163230,2,1,2008,0,29.4,15.3,82.6666666666667,0.7,1.23333333333333,5,491982.91,683166,24.15,89.55,10,164147
19,37955,2,1,1972,3.66666666666667,32.2666666666667,13.9333333333333,69.6666666666667,0.533333333333333,1.13333333333333,7.30761904761905,353944.9,693386.6,24.35,88.56,20,24945
4,24597,3,2,2005,625,34.15,25.55,89,0.75,6.45,5.25,684570.9,471415,22.34,91.79,6,18891
6,567030,2,3,2000,284,35.6333333333333,24.3666666666667,77,1.13333333333333,5.16666666666667,6.06666666666667,540098.6,629248.4,23.78,90.39,9,799220
6,0,5,3,1983,322,36.6,24.3666666666667,78.6666666666667,1.9,4.6,7.03333333333333,540098.6,629248.4,23.78,90.39,9,0
4,7990,3,5,1974,17,29.65,16.775,74.25,1.825,1.625,8.175,684570.9,471415,22.34,91.79,6,47393.81845
19,154087,2,3,2009,85.6666666666667,40.7333333333333,24.9666666666667,71.6666666666667,2.23333333333333,3.43333333333333,7.7,353944.9,693386.6,24.35,88.56,20,227421
19,41430,3,4,1996,114,39.525,23.075,71,1.1,3.275,7.65,353944.9,693386.6,24.35,88.56,20,145010
14,64000,1,1,1981,49.3333333333333,31.4,13.7333333333333,73.6666666666667,0.833333333333333,1.56666666666667,7.23333333333333,420062.7,562498.8,23.17,89.22,7,19845
22,3000,4,2,1979,805,35.95,25.15,87.5,1.85,6.95,4.1,694533.2,752277.9,24.88,91.93,35,1985
5,5405,3,2,2010,109.5,35.4,26.3,84,1.85,5.7,5.95,621445.2,596963.4,23.48,91.19,10,2629
21,51270,2,2,1995,600.5,33.9,25.7,87,1.4,6.25,4.85,426172.9,844822.3,25.72,89.26,34,26350
21,0,4,2,2007,353.5,36,26.4,86,0.85,6.45,4.05,426172.9,844822.3,25.72,89.26,34,0
21,266230,3,4,1988,214,35.8,22.225,78.5,2.3,3.725,6.825,426172.9,844822.3,25.72,89.26,34,905215
22,20235,3,6,1986,34.75,30.575,14,72.75,1.275,1.65,8.475,694533.2,752277.9,24.88,91.93,35,12671.05345
20,0,2,5,1980,2.25,29.175,17.45,77.25,0.7,2.275,7.64722222222223,725903.3,508021.9,22.67,92.2,63,0
12,228550,2,1,1993,5,30.6666666666667,15.1666666666667,76.3333333333333,1,1.03333333333333,7.86666666666667,456632.4,521635.7,22.8,89.58,4,233070
14,68975,2,2,1985,275.5,34.7,25.45,87.5,2.65,6.35,4.1,420062.7,562498.8,23.17,89.22,7,69115
13,3150,4,2,1977,213,31.85,25.85,85,4.2,5.45,4.03428571428572,540975.3,737535.8,24.75,90.41,19,1680
16,0,4,3,2002,466.333333333333,35.0666666666667,24.0666666666667,84,1.3,4.56666666666667,5.36666666666667,610851.8,524433.6,22.83,91.08,6,0
17,14400,2,3,1971,174.666666666667,35.6666666666667,24.2,72.3333333333333,2.56666666666667,4.36666666666667,6.87126436781609,402483.2,667640.8,24.12,89.04,14,18730
7,247920,3,6,1996,8,28.8,12,79.5,0.3,0.675,7.15,365790.2,834718,25.63,88.66,37,218092.0335
12,26950,3,4,1990,198,36.075,23.5,81.25,1.75,4.45,6.55,456632.4,521635.7,22.8,89.58,4,120470
9,73125,3,4,1982,288.5,36.35,22.45,68.5,1.95,4.15,6.15,540975.3,737535.8,24.75,90.41,19,254595
16,2050,3,6,1981,19.5,30.55,15.025,67.75,0.1,1.175,7.43448275862069,610851.8,524433.6,22.83,91.08,6,914.9173
4,216385,2,3,1977,373,33.1333333333333,23.0666666666667,85,2.53333333333333,5.53333333333333,6.3,684570.9,471415,22.34,91.79,6,227830
20,355,3,5,1990,50,30.65,15.75,78.75,0.425,2.175,7.075,725903.3,508021.9,22.67,92.2,63,1085.77535
3,22405,3,5,1994,9.25,29.575,14.1,71,0.725,1.625,7.15,435303.7,751187.5,24.88,89.36,20,68558.17045
21,14630,2,5,1992,13.75,28.85,13.125,81.75,0.925,1.5,6.7,426172.9,844822.3,25.72,89.26,34,55606.02795
14,1190,3,3,1978,164,35.3,24.6333333333333,75.6666666666667,3.23333333333333,4.43333333333333,7.06666666666667,420062.7,562498.8,23.17,89.22,7,578
17,3150,4,3,1986,89.6666666666667,40.1666666666667,23.6333333333333,74,3.73333333333333,4.13333333333333,6.9,402483.2,667640.8,24.12,89.04,14,3885
20,0,2,5,1981,23.75,30.15,18.15,77.75,1.45,2.925,7.64722222222223,725903.3,508021.9,22.67,92.2,63,0
15,27690,3,6,1996,3.25,30.175,13.925,75.5,0.725,1.175,7.3,540975.3,737535.8,24.75,90.41,19,19830.5569
14,107700,3,6,1988,25.5,30.575,13.95,74,0.925,1.5,7.8,420062.7,562498.8,23.17,89.22,7,106036.71045
19,8411,3,4,2004,165,39.825,23.525,72.5,1.35,3.675,7.05,353944.9,693386.6,24.35,88.56,20,43064
16,535,3,5,2001,28.5,30.65,17.275,79.5,0.2,1.375,7.825,610851.8,524433.6,22.83,91.08,6,1978.64645
21,130400,3,6,1985,5.25,28.575,12.625,79.25,0.6,0.875,7.95,426172.9,844822.3,25.72,89.26,34,119512.4502
16,0,4,2,2007,557.5,35.8,25.75,88,1.3,6.2,4.1,610851.8,524433.6,22.83,91.08,6,0
19,421295,3,2,1974,482.5,34.15,25.9,85.5,0.6,5.65,4.74571428571429,353944.9,693386.6,24.35,88.56,20,148260
19,30250,2,2,1984,307.5,34.35,25.6,88,2.85,6.2,4.2,353944.9,693386.6,24.35,88.56,20,19931
23,60858,3,1,2013,1,31.65,14.7,79.5,1.5,0.7,6.55,491982.91,683166,24.15,89.55,10,41572
5,381590,2,1,2002,28.3333333333333,30.6666666666667,14.6,81.3333333333333,0.766666666666667,1.96666666666667,7.13333333333333,621445.2,596963.4,23.48,91.19,10,437990
15,10335,3,6,1979,10.5,30.2,15.2,71.75,0.825,1.625,8.375,540975.3,737535.8,24.75,90.41,19,7566.25584
10,158170,3,2,1997,316.5,36,26.2,88.5,1.85,6.2,3.6,420062.7,562498.8,23.17,89.22,7,72320
22,171220,2,2,2002,661,34.35,25.35,90.5,1.45,7.35,2.9,694533.2,752277.9,24.88,91.93,35,137600
8,152210,3,4,1981,260.75,35.175,22.5,78.5,1.1,3.25,6.98534482758621,483877.3,610719.3,23.61,89.84,9,427975
22,4805,2,5,1988,60.25,29.8,15,74.25,0.925,1.525,7.95,694533.2,752277.9,24.88,91.93,35,20031.17732
17,2269,2,5,2011,3,30.3,13.275,77.5,2.2,1.25,5.75,402483.2,667640.8,24.12,89.04,14,12533.2647
19,20425,3,3,1982,147.333333333333,38.0666666666667,24.3,72.6666666666667,2.16666666666667,3.06666666666667,7.46666666666667,353944.9,693386.6,24.35,88.56,20,15410
11,1700,3,2,1989,498,34.25,24.9,84.5,0.95,5.5,4.15,725903.3,508021.9,22.67,92.2,63,730
6,0,4,3,2010,174,36.8666666666667,26.3333333333333,72.6666666666667,3.4,5.53333333333333,5.8,540098.6,629248.4,23.78,90.39,9,0
6,20660,2,1,2008,0.333333333333333,29.8,16.9,74,0.866666666666667,1.13333333333333,5.86666666666667,540098.6,629248.4,23.78,90.39,9,23581
7,202835,3,6,1980,19.5,27.95,13.15,72.25,1.525,1.5,6.724,365790.2,834718,25.63,88.66,37,50965.30285
22,1745,3,5,2003,4,30.2,15.575,72.25,1.4,1.5,7.4,694533.2,752277.9,24.88,91.93,35,7266.42752
6,76450,3,6,1991,42,28.725,15.9,69.75,0.65,1.7,8.125,540098.6,629248.4,23.78,90.39,9,67560.5799
7,364160,3,6,1999,8.75,28.625,13.425,79.75,0.425,0.775,6.975,365790.2,834718,25.63,88.66,37,387814.7042
4,7394,3,5,2012,0.75,30.675,16.175,74,6.375,1.325,8.028,684570.9,471415,22.34,91.79,6,35471.23349
21,80870,1,1,1976,0.333333333333333,27.3,13.3666666666667,88,0.333333333333333,1.46666666666667,7.02666666666667,426172.9,844822.3,25.72,89.26,34,36245
3,0,3,2,2013,269.5,35.4,26.7,83.5,3.1,6.05,3.65,435303.7,751187.5,24.88,89.36,20,0
17,15035,3,3,1971,174.666666666667,35.6666666666667,24.2,72.3333333333333,2.56666666666667,4.36666666666667,6.87126436781609,402483.2,667640.8,24.12,89.04,14,8300
10,6165,3,1,2009,1,31.0666666666667,12.8,78.3333333333333,2.96666666666667,0.8,4.83333333333333,420062.7,562498.8,23.17,89.22,7,4973
6,6290,2,5,2009,13,30.775,16.15,66.5,1.85,1.225,5.975,540098.6,629248.4,23.78,90.39,9,53997.75766
5,125815,4,1,1987,23.6666666666667,30.9,15.7,78.3333333333333,0.433333333333333,1.4,8.13333333333333,621445.2,596963.4,23.48,91.19,10,89075
5,0,4,1,2008,0,30.3333333333333,15.9666666666667,80,0.966666666666667,1,7.9,621445.2,596963.4,23.48,91.19,10,0
2,91710,2,2,2002,494,34.25,25.95,89.5,1.05,6.85,3.85,536809.8,510151.9,22.7,90.36,4,65560
5,0,4,1,1973,53.3333333333333,28.7333333333333,15.0666666666667,74.3333333333333,0.533333333333333,1.36666666666667,7.24141414141414,621445.2,596963.4,23.48,91.19,10,0
15,7960,3,6,1974,3,29.025,14.3,73.75,0.35,1.35,6.88857142857143,540975.3,737535.8,24.75,90.41,19,1768.10524
22,6520,4,3,1994,413,35.2,23,79.3333333333333,1.63333333333333,5.7,5.4,694533.2,752277.9,24.88,91.93,35,5037
7,0,4,3,2002,308,35.2333333333333,23.3333333333333,81.3333333333333,0.833333333333333,5.23333333333333,5.86666666666667,365790.2,834718,25.63,88.66,37,0
8,29010,3,3,1985,200.666666666667,37.5,24.3333333333333,80.3333333333333,1.8,3.96666666666667,6.1,483877.3,610719.3,23.61,89.84,9,13725
1,2870,2,3,1984,382.666666666667,35.3333333333333,24.0666666666667,81.6666666666667,5.93333333333333,5.06666666666667,6.56666666666667,684570.9,471415,22.34,91.79,6,2761
3,325750,2,1,1998,3.33333333333333,31.5333333333333,15.7666666666667,77.3333333333333,0.666666666666667,0.966666666666667,7.96666666666667,435303.7,751187.5,24.88,89.36,20,258750
7,16260,3,5,1994,3.75,29.025,11.7,70,0.575,1.2,7.05,365790.2,834718,25.63,88.66,37,44737.25135
18,783,2,3,2008,113.666666666667,36.4333333333333,25.0333333333333,82.6666666666667,0.933333333333333,4.26666666666667,6.16666666666667,534986.1,472575.7,22.36,90.34,3,797
8,6865,2,1,1981,30.6666666666667,30.3,14.8333333333333,73,0.3,0.733333333333333,7.31379310344827,483877.3,610719.3,23.61,89.84,9,4955
18,4623,3,3,2010,246.666666666667,37.4,26.3,87.3333333333333,2.4,5.1,5.93333333333333,534986.1,472575.7,22.36,90.34,3,3865
23,71120,3,6,1997,12,29.925,14.55,81.75,0.65,2.825,5.7,491982.91,683166,24.15,89.55,10,62743.4852
4,0,3,4,1999,335.5,35.05,24.175,81.25,3.15,3.925,6.65,684570.9,471415,22.34,91.79,6,0
6,13680,4,3,1994,240.333333333333,36.1666666666667,24.8333333333333,75.6666666666667,1.56666666666667,4.53333333333333,6.4,540098.6,629248.4,23.78,90.39,9,11805
7,1925,3,3,1977,181.666666666667,33.9,23.3666666666667,70.6666666666667,1.03333333333333,3.7,6.5,365790.2,834718,25.63,88.66,37,975
23,5055,3,2,2006,209,36.3,26.15,84.5,1,5.75,5,491982.91,683166,24.15,89.55,10,1847
18,0,3,4,2005,128.25,36.475,24.6,83.25,0.775,4.125,7.325,534986.1,472575.7,22.36,90.34,3,0
17,5080,3,3,1992,74.3333333333333,40.3666666666667,24.3666666666667,68.6666666666667,2.06666666666667,3.4,7.76666666666667,402483.2,667640.8,24.12,89.04,14,2832
10,44370,5,3,2010,173.666666666667,38.6,26.1333333333333,76.3333333333333,6.53333333333333,3.96666666666667,4.36666666666667,420062.7,562498.8,23.17,89.22,7,100923
7,184920,3,6,1991,14,28.275,12.075,78.75,0.775,1.025,6.925,365790.2,834718,25.63,88.66,37,161367.1609
3,71244,3,4,1985,196.5,37.05,23.175,72.25,1.725,3.2,7.425,435303.7,751187.5,24.88,89.36,20,221192
2,190,3,6,1979,33.25,30.8,15.475,77.75,0.35,1.2,8.775,536809.8,510151.9,22.7,90.36,4,117.94717
1,0,3,6,1974,37.75,32.175,15.675,76.25,1.325,1.375,8.275,684570.9,471415,22.34,91.79,6,0
18,73550,2,1,1997,10,30.2333333333333,16.4,82.3333333333333,0.7,2.13333333333333,6.03333333333333,534986.1,472575.7,22.36,90.34,3,37830
20,0,5,3,2001,295,36.5,23.8666666666667,76.3333333333333,1.03333333333333,4.3,5.93333333333333,725903.3,508021.9,22.67,92.2,63,0
12,0,4,2,2011,500.5,36,26.35,86.5,1.8,5.95,4.2,456632.4,521635.7,22.8,89.58,4,0
